brand,caliber,part_number,stock_quantity,pricing_status,pricing_confidence,recommended_price_eur,price_lower_bound_eur,price_upper_bound_eur,sell_time_display,median_days_to_sell,sell_time_lower_days,sell_time_upper_days,turnover_confidence,turnover_method,evidence_basis,active_evidence_count,historical_evidence_count,total_unique_evidence_count,historical_value_h,current_value_c,demand_index_d,scarcity_score_s,price_trend_p,demand_adjustment_eur,germany_price_eur,us_price_eur,virtual_price_eur,no_recommendation_reason,recommendation_reason,turnover_reason,active_pricing_caveat,canonical_inventory_id,inventory_uid
Rolex,32,20731,1,PRICED,LOW,305.43,183.26,427.6,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,312.0,0.3846,0.3462,0.0,-1.77,310.43,373.52,305.43,,"Based on active asking prices only (n=5 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.35).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_32_20731,iuid_d171d73ab4144a9f
Rolex,32,20732,1,PRICED,LOW,263.46,223.94,302.98,0-30 days,19.2,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,4,1,5,248.0,241.98,0.8846,0.9231,0.0,4.97,268.46,326.08,263.46,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.92).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_32_20732,iuid_69fe5f235c154525
Rolex,32,20762,2,PRICED,LOW,144.09,86.45,201.73,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,142.19,0.3846,0.6923,0.0,-0.84,149.09,191.14,144.09,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.69).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_32_20762,iuid_b2be1f6f57ef49ba
Rolex,32,20764,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_32_20764,iuid_00ea45cd6bd84fd2
Rolex,32,20790,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_32_20790,iuid_2c10f94d4f7841ea
Rolex,32,23042,6,PRICED,LOW,102.07,86.76,117.38,0-30 days,18.7,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,16,1,17,99.0,83.46,0.8846,0.6154,0.0,1.93,107.07,143.64,102.07,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.62).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_32_23042,iuid_00d3c1054da0478a
Rolex,32,23043,1,PRICED,LOW,259.57,220.63,298.51,0-30 days,21.0,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,10,1,11,248.0,194.82,0.8846,0.7692,0.0,4.9,264.57,321.69,259.57,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.77).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_32_23043,iuid_6b11b27439c1434f
Rolex,32,23077,1,PRICED,LOW,128.28,76.97,179.59,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,131.05,0.3846,0.3462,0.0,-0.74,133.28,173.27,128.28,,"Based on active asking prices only (n=5 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.35).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_32_23077,iuid_f9942eed73234f49
Rolex,32,23237,1,PRICED,LOW,21.88,13.13,30.63,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,22.71,0.3846,0.1923,0.0,-0.13,26.88,53.0,21.88,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.19).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_32_23237,iuid_6983e948605a432b
Rolex,32,26096,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_32_26096,iuid_b2f1450bcdef40e4
Rolex,32,450-3,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_32_450_3,iuid_b6dce35bc483462f
Rolex,32,557B,1,PRICED,LOW,302.49,181.49,423.49,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,3,0,3,,304.24,0.3846,0.5,0.0,-1.76,307.49,370.2,302.49,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.50).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_32_557b,iuid_0036028630784b76
Rolex,32,593-0,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_32_593_0,iuid_95abc09d577f4958
Rolex,241,24-600-83,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_241_24_600_83,iuid_352c45816276429f
Rolex,241,24-700-8,2,PRICED,LOW,495.78,297.47,694.09,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,489.8,0.293,0.7278,0.0,-5.18,500.78,588.7,495.78,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.73).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_241_24_700_8,iuid_5cbf7880fdec4d24
Rolex,241,603-0,1,PRICED,LOW,166.68,100.01,233.35,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,164.67,0.293,0.7278,0.0,-1.74,171.68,216.68,166.68,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.73).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_241_603_0,iuid_068e556d5ec644fa
Rolex,241,703-0,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_241_703_0,iuid_d8fd01dd7a944c90
Rolex,242,24-5300,5,PRICED,LOW,96.62,57.97,135.27,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,8,0,8,,98.26,0.5,0.3333,0.0,0.0,101.62,137.48,96.62,,"Based on active asking prices only (n=24 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.33).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_242_24_5300,iuid_1382dcff7af747c3
Rolex,242,24-5330-8,3,PRICED,LOW,74.09,44.45,103.73,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,12,0,12,,77.99,0.5,0.0,0.0,0.0,79.09,112.01,74.09,,"Based on active asking prices only (n=35 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_242_24_5330_8,iuid_b95c1499460a47ad
Rolex,242,24-6010,7,PRICED,LOW,38.91,33.07,44.75,91-183 days,173.7,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,10,1,11,37.34,37.04,1.0,0.6667,0.0,0.95,43.91,72.25,38.91,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.67).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_242_24_6010,iuid_3270677447034844
Rolex,243,24-402402-8,2,PRICED,LOW,149.46,127.04,171.88,91-183 days,164.1,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,1,1,2,141.06,194.1,0.7383,0.9704,0.0,1.76,154.46,197.21,149.46,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.97).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_243_24_402402_8,iuid_9ead7f206bee4b10
Rolex,243,24-504504-8,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_243_24_504504_8,iuid_182a94ac6a59444c
Rolex,244,24-P3-8,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_244_24_p3_8,iuid_25bd88f5e0a94991
Rolex,244,24-P302-8,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_244_24_p302_8,iuid_aa07c71eed6942a9
Rolex,250,2077,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_250_2077,iuid_9705acb9964f4699
Rolex,300,2665,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_300_2665,iuid_662d4e20fa8e4ecc
Rolex,300,2666,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_300_2666,iuid_2be2b8673a3f45d9
Rolex,315,14060-181,2,PRICED,LOW,259.09,220.23,297.95,91-183 days,109.8,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,5,1,6,260.39,312.0,0.4,0.5,0.0,-1.3,264.09,321.14,259.09,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.50).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_315_14060_181,iuid_292f58b29ef04eb4
Rolex,315,16700,3,PRICED,LOW,319.74,271.78,367.7,0-30 days,0.4,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,84,78,162,324.73,236.99,1.0,0.6,-0.0489,7.8,324.74,389.7,319.74,,"Based on historical sold evidence (n=860 sale(s)). Price trend down (-4.9%), scarcity balanced (S=0.60).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_315_16700,iuid_9e3755a830294dce
Rolex,315,16700-11,4,PRICED,MEDIUM,195.05,165.79,224.31,0-30 days,18.7,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,7,2,9,188.4,197.5,0.8,0.7,0.0,2.88,200.05,248.75,195.05,,"Based on historical sold evidence (n=25 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.70).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_315_16700_11,iuid_77e25f96faac465f
Rolex,315,16713-15,2,PRICED,LOW,436.84,371.31,502.37,0-30 days,19.5,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,9,1,10,448.0,341.07,0.4,0.3,0.0,-2.2,441.84,522.08,436.84,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity oversupplied (S=0.30).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_315_16713_15,iuid_474e16418ff046eb
Rolex,315,16718-11,1,PRICED,LOW,338.3,202.98,473.62,0-30 days,1.9,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,6,0,6,,358.67,0.15,0.1,0.0,-6.03,343.3,410.68,338.3,,"Based on active asking prices only (n=16 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.10).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_315_16718_11,iuid_c4c36ef622704e9b
Rolex,315,16750-1,4,PRICED,LOW,124.2,105.57,142.83,0-30 days,11.4,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,23,2,25,141.21,280.81,0.65,0.2,-0.1,0.92,129.2,168.66,124.2,,"Based on historical sold evidence (n=30 sale(s)). Price trend down (-10.0%), scarcity oversupplied (S=0.20).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_315_16750_1,iuid_411400b6eefd49ac
Rolex,315,16750-6,4,PRICED,LOW,29.55,25.12,33.98,0-30 days,20.9,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,9,1,10,30.0,397.53,0.4,0.4,0.0,-0.15,34.55,61.67,29.55,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.40).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_315_16750_6,iuid_508b99ae36244254
Rolex,315,16760,3,PRICED,LOW,304.58,258.89,350.27,0-30 days,0.6,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,49,56,105,273.36,236.99,0.9,0.8,0.0605,5.97,309.58,372.57,304.58,,"Based on historical sold evidence (n=665 sale(s)). Price trend up (+6.1%), scarcity scarce (S=0.80).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_315_16760,iuid_5b40ac3839a04938
Rolex,315,1680-1,3,PRICED,MEDIUM,331.81,199.09,464.53,0-30 days,1.9,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,8,0,8,,355.5,0.15,0.0,0.0,-5.91,336.81,403.34,331.81,,"Based on active asking prices only (n=23 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_315_1680_1,iuid_706b10d44268498d
Rolex,315,79090,1,PRICED,LOW,386.36,328.41,444.31,0-30 days,9.2,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,0,3,3,409.71,,0.65,0.9,-0.1,2.88,391.36,465.01,386.36,,"Based on historical sold evidence (n=30 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.90).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_315_79090,iuid_34ceb7297b3c4f39
Rolex,316,114200,1,PRICED,LOW,119.73,101.77,137.69,0-30 days,1.1,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,9,7,16,131.95,354.63,0.3333,0.6667,-0.1,-1.01,124.73,163.6,119.73,,"Based on historical sold evidence (n=85 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.67).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_316_114200,iuid_e74743144dbc4bd0
Rolex,316,116400,2,PRICED,MEDIUM,113.26,96.27,130.25,0-30 days,0.7,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,22,9,31,102.16,62.02,1.0,0.3333,0.1,2.76,118.26,156.29,113.26,,"Based on historical sold evidence (n=130 sale(s)). Price trend up (+10.0%), scarcity balanced (S=0.33).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_316_116400,iuid_ff8c7cdb959e4147
Rolex,316,16800,1,PRICED,LOW,230.28,195.74,264.82,0-30 days,0.8,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,98,45,143,267.11,65.87,0.6667,0.0,-0.1,1.9,235.28,288.58,230.28,,"Based on historical sold evidence (n=480 sale(s)). Price trend down (-10.0%), scarcity oversupplied (S=0.00).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_316_16800,iuid_5658896e27f04386
Rolex,317,16800,4,PRICED,LOW,250.94,213.3,288.58,0-30 days,0.8,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,99,45,144,260.51,55.46,0.9948,0.9443,-0.1,6.06,255.94,311.93,250.94,,"Based on historical sold evidence (n=490 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.94).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_317_16800,iuid_27cab933dde24bfd
Rolex,319,116100-1,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_319_116100_1,iuid_a38087fccaad471f
Rolex,319,118000,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_319_118000,iuid_cfa1fca7382043b1
Rolex,319,178000,1,PRICED,LOW,201.14,120.68,281.6,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,201.07,0.293,0.6078,0.0,-2.1,206.14,255.63,201.14,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.61).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_319_178000,iuid_169f67806e12445c
Rolex,600,3587,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_600_3587,iuid_302af611df324bd9
Rolex,600,3589,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_600_3589,iuid_f4883819446b4ee9
